/m/0j11	1320670340.0	NY.GDP.MKTP.CD
/m/0j11	1330167550.0	NY.GDP.MKTP.CD
/m/0j11	1320670340.0	NY.GDP.MKTP.CD
/m/0j11	1379888260.0	NY.GDP.MKTP.CD
/m/0j11	1531843580.0	NY.GDP.MKTP.CD
/m/0j11	1665363070.0	NY.GDP.MKTP.CD
/m/0j11	1722798850.0	NY.GDP.MKTP.CD
/m/0j11	1873452540.0	NY.GDP.MKTP.CD
/m/0j11	1920262530.0	NY.GDP.MKTP.CD
/m/0j11	1941094910.0	NY.GDP.MKTP.CD
/m/0j11	2021301630.0	NY.GDP.MKTP.CD
/m/0j11	2228279300.0	NY.GDP.MKTP.CD
/m/0j11	2331005700.0	NY.GDP.MKTP.CD
/m/0j11	2421474820.0	NY.GDP.MKTP.CD
/m/0j11	2623726340.0	NY.GDP.MKTP.CD
/m/0j11	2791960830.0	NY.GDP.MKTP.CD
/m/0j11	2498932990.0	NY.GDP.MKTP.CD
/m/0j11	2467703810.0	NY.GDP.MKTP.CD
/m/0j11	2584463620.0	NY.GDP.MKTP.CD
/m/0hg5	78617568.0	NY.GDP.MKTP.CD
/m/0hg5	78617568.0	NY.GDP.MKTP.CD
/m/0hg5	89406656.0	NY.GDP.MKTP.CD
/m/0hg5	113414328.0	NY.GDP.MKTP.CD
/m/0hg5	150841696.0	NY.GDP.MKTP.CD
/m/0hg5	186557168.0	NY.GDP.MKTP.CD
/m/0hg5	220112848.0	NY.GDP.MKTP.CD
/m/0hg5	227284160.0	NY.GDP.MKTP.CD
/m/0hg5	253998064.0	NY.GDP.MKTP.CD
/m/0hg5	308020384.0	NY.GDP.MKTP.CD
/m/0hg5	411548256.0	NY.GDP.MKTP.CD
/m/0hg5	446377504.0	NY.GDP.MKTP.CD
/m/0hg5	388983008.0	NY.GDP.MKTP.CD
/m/0hg5	375914752.0	NY.GDP.MKTP.CD
/m/0hg5	327849952.0	NY.GDP.MKTP.CD
/m/0hg5	330073024.0	NY.GDP.MKTP.CD
/m/0hg5	346742912.0	NY.GDP.MKTP.CD
/m/0hg5	481996224.0	NY.GDP.MKTP.CD
/m/0hg5	611300220.0	NY.GDP.MKTP.CD
/m/0hg5	721426050.0	NY.GDP.MKTP.CD
/m/0hg5	795489410.0	NY.GDP.MKTP.CD
/m/0hg5	1028989440.0	NY.GDP.MKTP.CD
/m/0hg5	1106890880.0	NY.GDP.MKTP.CD
/m/0hg5	1209992580.0	NY.GDP.MKTP.CD
/m/0hg5	1007090880.0	NY.GDP.MKTP.CD
/m/0hg5	1017544640.0	NY.GDP.MKTP.CD
/m/0hg5	1178745220.0	NY.GDP.MKTP.CD
/m/0hg5	1224023420.0	NY.GDP.MKTP.CD
/m/0hg5	1180646020.0	NY.GDP.MKTP.CD
/m/0hg5	1211953920.0	NY.GDP.MKTP.CD
/m/0hg5	1239840260.0	NY.GDP.MKTP.CD
/m/0hg5	1133644290.0	NY.GDP.MKTP.CD
/m/0hg5	1264760190.0	NY.GDP.MKTP.CD
/m/0hg5	1456198780.0	NY.GDP.MKTP.CD
/m/0hg5	1917948420.0	NY.GDP.MKTP.CD
/m/0hg5	2322163460.0	NY.GDP.MKTP.CD
/m/0hg5	2539759360.0	NY.GDP.MKTP.CD
/m/0hg5	2823503870.0	NY.GDP.MKTP.CD
/m/0hg5	3245411580.0	NY.GDP.MKTP.CD
/m/0hg5	3712034300.0	NY.GDP.MKTP.CD
/m/0jdd	537777790.0	NY.GDP.MKTP.CD
/m/0jdd	537777790.0	NY.GDP.MKTP.CD
/m/0jdd	548888900.0	NY.GDP.MKTP.CD
/m/0jdd	546666690.0	NY.GDP.MKTP.CD
/m/0jdd	751111170.0	NY.GDP.MKTP.CD
/m/0jdd	800000060.0	NY.GDP.MKTP.CD
/m/0jdd	1006666620.0	NY.GDP.MKTP.CD
/m/0jdd	1400000000.0	NY.GDP.MKTP.CD
/m/0jdd	1673333380.0	NY.GDP.MKTP.CD
/m/0jdd	1373333380.0	NY.GDP.MKTP.CD
/m/0jdd	1408888960.0	NY.GDP.MKTP.CD
/m/0jdd	1748886660.0	NY.GDP.MKTP.CD
/m/0jdd	1831108990.0	NY.GDP.MKTP.CD
/m/0jdd	1595555460.0	NY.GDP.MKTP.CD
/m/0jdd	1733333250.0	NY.GDP.MKTP.CD
/m/0jdd	2155555580.0	NY.GDP.MKTP.CD
/m/0jdd	2366666500.0	NY.GDP.MKTP.CD
/m/0jdd	2555555580.0	NY.GDP.MKTP.CD
/m/0jdd	2953333500.0	NY.GDP.MKTP.CD
/m/0jdd	3300000000.0	NY.GDP.MKTP.CD
/m/0jdd	3697940220.0	NY.GDP.MKTP.CD
/m/0jdd	3641723390.0	NY.GDP.MKTP.CD
/m/0jdd	3478787840.0	NY.GDP.MKTP.CD
/m/0jdd	2461666300.0	NY.GDP.MKTP.CD
/m/0jdd	4128817920.0	NY.GDP.MKTP.CD
/m/0jdd	4583648800.0	NY.GDP.MKTP.CD
/m/0jdd	5285462000.0	NY.GDP.MKTP.CD
/m/0jdd	6275076100.0	NY.GDP.MKTP.CD
/m/0jdd	7057597400.0	NY.GDP.MKTP.CD
/m/0jdd	9843851300.0	NY.GDP.MKTP.CD
/m/0jdd	10000000000.0	NY.GDP.MKTP.CD
/m/0jdd	10000000000.0	NY.GDP.MKTP.CD
/m/0jdd	10000000000.0	NY.GDP.MKTP.CD
/m/0jdd	10000000000.0	NY.GDP.MKTP.CD
/m/0jdd	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	4059577090.0	NY.GDP.MKTP.CD
/m/0j4b	6804278300.0	NY.GDP.MKTP.CD
/m/0j4b	6355849200.0	NY.GDP.MKTP.CD
/m/0j4b	7383121400.0	NY.GDP.MKTP.CD
/m/0j4b	7975234000.0	NY.GDP.MKTP.CD
/m/0j4b	9283054600.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	5779394000.0	NY.GDP.MKTP.CD
/m/0j4b	5285600300.0	NY.GDP.MKTP.CD
/m/0j4b	4059577090.0	NY.GDP.MKTP.CD
/m/0j4b	5039534600.0	NY.GDP.MKTP.CD
/m/0j4b	7526446600.0	NY.GDP.MKTP.CD
/m/0j4b	7648377300.0	NY.GDP.MKTP.CD
/m/0j4b	6445041700.0	NY.GDP.MKTP.CD
/m/0j4b	6152923100.0	NY.GDP.MKTP.CD
/m/0j4b	9129594900.0	NY.GDP.MKTP.CD
/m/0j4b	8936079400.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0j4b	10000000000.0	NY.GDP.MKTP.CD
/m/0jdx	709452540.0	NY.GDP.MKTP.CD
/m/0jdx	1924242430.0	NY.GDP.MKTP.CD
/m/0jdx	1965384580.0	NY.GDP.MKTP.CD
/m/0jdx	2173750020.0	NY.GDP.MKTP.CD
/m/0jdx	2156624900.0	NY.GDP.MKTP.CD
/m/0jdx	2126000000.0	NY.GDP.MKTP.CD
/m/0jdx	2335124990.0	NY.GDP.MKTP.CD
/m/0jdx	2101624960.0	NY.GDP.MKTP.CD
/m/0jdx	1139166720.0	NY.GDP.MKTP.CD
/m/0jdx	709452540.0	NY.GDP.MKTP.CD
/m/0jdx	1228071040.0	NY.GDP.MKTP.CD
/m/0jdx	1985673090.0	NY.GDP.MKTP.CD
/m/0jdx	2424498940.0	NY.GDP.MKTP.CD
/m/0jdx	3013217790.0	NY.GDP.MKTP.CD
/m/0jdx	2196223740.0	NY.GDP.MKTP.CD
/m/0jdx	2727745540.0	NY.GDP.MKTP.CD
/m/0jdx	3434402560.0	NY.GDP.MKTP.CD
/m/0jdx	3686649340.0	NY.GDP.MKTP.CD
/m/0jdx	4091020290.0	NY.GDP.MKTP.CD
/m/0jdx	4449373700.0	NY.GDP.MKTP.CD
/m/0jdx	5652324900.0	NY.GDP.MKTP.CD
/m/0jdx	7464447000.0	NY.GDP.MKTP.CD
/m/0jdx	8376483800.0	NY.GDP.MKTP.CD
/m/0jdx	9132562400.0	NY.GDP.MKTP.CD
/m/0jdx	10000000000.0	NY.GDP.MKTP.CD
/m/0jdx	10000000000.0	NY.GDP.MKTP.CD
/m/0jdx	10000000000.0	NY.GDP.MKTP.CD
/m/0jdx	10000000000.0	NY.GDP.MKTP.CD
/m/0jdx	10000000000.0	NY.GDP.MKTP.CD
/m/0jdx	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
/m/0j1z8	10000000000.0	NY.GDP.MKTP.CD
